,level_0,address,attributes,business_id,categories,city,cool,date,funny,hours,index,is_open,label,latitude,longitude,name,neighborhood,postal_code,review_count,review_id,stars,state,text,useful,user_id
93,93,3620 E Indian School Rd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'Caters': 'False', 'CoatCheck': 'False', 'DogsAllowed': 'True', 'GoodForDancing': 'False', 'GoodForKids': 'True', 'HappyHour': 'True', 'HasTV': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Smoking': 'outdoor', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",5A_sjC9ULLt4UkDNtr9dkw,"Bars, Beer, Wine & Spirits, Gastropubs, Food, Nightlife, Beer Bar, Cocktail Bars, Restaurants, Coffee & Tea",Phoenix,0,2017-06-19,0,"{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-0:0', 'Thursday': '7:0-0:0', 'Friday': '7:0-0:0', 'Saturday': '7:0-0:0', 'Sunday': '7:0-22:0'}",93.0,1,1,33.4954355191,-112.003511562,Sip Coffee & Beer Garage,,85018,246,d0unsdUm0cHwaHfTynYG-w,4.0,AZ,"This is definitely my favorite spot to grab a beer in town. They always have a great selection of rotating beers, and the food is amazing as well. If you're looking for coffee, they have a nice selection, and live music most nights. It's never had anything but a nice atmosphere, with a friendly staff and friendly regulars frequenting this place. Check it out.",0,aSciuTJ6gBXDbPvPDbPaHg
95,95,"7135 E Camelback Rd, Ste 195","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'BYOB': 'False', 'BYOBCorkage': 'yes_free', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'Corkage': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'Open24Hours': 'False', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",wUKzaS1MHg94RGM6z8u9mw,"American (Traditional), Event Planning & Services, Venues & Event Spaces, American (New), Mediterranean, Restaurants, Breakfast & Brunch",Scottsdale,0,2017-06-08,0,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}",95.0,1,1,33.5001328471,-111.928462055,Olive & Ivy,,85251,1677,B9CUYZDx0esDocpPa3lObA,4.0,AZ,"Everytime we come here the service is great, the food is great, and we realize each time why we come here: there is nothing like it in town. If you haven't been here, you have to check it out, you will not have a better meal for this price point anywhere in town. I recommend it to everyone I know, and they all agree, this place is something special. Nice job, guys.",0,aSciuTJ6gBXDbPvPDbPaHg
97,97,"21705 N 19th Ave, Ste 112","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",ltQ-ilKwrlBtub7b_7gKww,"Delis, Italian, Restaurants",Phoenix,0,2015-01-23,0,"{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-18:0', 'Sunday': '7:0-18:0'}",97.0,1,1,33.6827209,-112.0992886,Rinaldi's Italian Deli,,85027,80,8zvaZIHXKr_Ssx9BA45HUQ,3.0,AZ,"Food is OK but way overpriced. ""Hot"" brisket sandwich was COLD. Chicken Parmesan sandwich was wrapped in tin foil. I had to pick foil out of the cheese.  I won't be returning.",0,SrqrPTgfIGrj8pnX6z3zvw
98,98,1636 N Scottsdale Rd,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BYOB': 'False', 'BYOBCorkage': 'yes_free', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'Corkage': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",DKusRJUxgsye1cdrlGgQOg,"Indian, Restaurants, Vegan, Vegetarian",Tempe,0,2016-11-28,0,"{'Monday': '17:0-21:30', 'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:30'}",98.0,1,1,33.4480887488,-111.926883366,Udupi,,85281,303,DHcQkYVLJRwv8hudufRq8Q,4.0,AZ,"Not at all a good place to eat for Vegetable Manchurian and Pani Puri both were not at all good and expensive. Pani Puri they just gave potato pieces boiled and put in the puri with no salt, no pepper,no chick peas...I would suggest not to go to this place for eating chat.",0,q2yXlGLnI3YiCCp0Aehj8Q
101,101,10214 N Metro Pkwy W,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BYOB': 'False', 'BYOBCorkage': 'yes_free', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'Corkage': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",4yGrrjIS0gu5gYAUIFU3fA,"American (Traditional), Breakfast & Brunch, Restaurants, American (New), Cafes",Phoenix,0,2012-09-24,0,"{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-23:0'}",101.0,0,1,33.5802038,-112.1249708,Mimi's Cafe,,85051,54,gy5Ow9UsqA47z25xUGVRBA,3.0,AZ,"So, interestingly enough, I was reading the reviews that the food was good (or great) but the service was terrible... honestly, I had just the opposite experience. The food could have been a lot better (I mean, the soup was almost cold), and the pasta flavor was very bland, but our waitress, she was a delight! If I remember correctly, I think her name is Jane (though memory could betray me). She was on top of her game- she is the only reason why I gave this place a 3 stars and not one.
She made appropriate suggestions, was fast in processing our orders, and had a very pleasant personality. I sincerely hope Mimi's Cafe improves their food, otherwise, because in the restaurant industry, it's not just about the service or the food, it's about having the best of both worlds!",0,0OzEB4pkvWZqLThmKcJhJw
102,102,"15414 N 19th Ave, Ste K","{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BYOB': 'False', 'BYOBCorkage': 'no', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'Corkage': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsCounterService': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",cHdJXLlKNWixBXpDwEGb_A,"Szechuan, Restaurants, Mexican, Asian Fusion, Chinese",Phoenix,0,2011-05-25,0,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",102.0,1,1,33.626831376,-112.100299648,Chino Bandido,,85023,1488,0Y5UkDNquGnmYEYSwObb_g,4.0,AZ,"The food in this place is indescribably awesome! Granted, the place could be nicer, but if you're in the mood for great food without the frills of a great looking place: this is it. The service is fast, friendly, and the prices are great- especially knowing that their portions are typically huge. I can't finish my plate most of the time, so I always end up taking leftovers home. 
I love their Jade Red Chicken, as well as their emerald chicken. Their black beans are to die! Order a combo plate, if this is your first time here. You'll get a good mix of everything and you'll leave without regrets!",1,0OzEB4pkvWZqLThmKcJhJw
103,103,4604 Clairton Blvd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'CoatCheck': 'False', 'GoodForDancing': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HappyHour': 'True', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Smoking': 'no', 'WiFi': 'no'}",mseBBgYcqyv6T1sfrXI-XQ,"Restaurants, American (New), Nightlife, Bars",Pittsburgh,0,2017-03-29,0,"{'Monday': '11:30-23:0', 'Tuesday': '11:30-23:0', 'Wednesday': '11:30-0:0', 'Thursday': '11:30-0:0', 'Friday': '11:30-1:30', 'Saturday': '4:0-1:30'}",103.0,1,1,40.3572628,-79.9811182,Tavern 51,,15236,34,ECjvgMRNKYukmhYArutcNw,4.5,PA,Amazing food all around. The steak sandwich is scary good; burgers as fresh as you can get. Steaks and salmon? OMG what a meal. You gotta check this place out.,2,D3ndEv4orRZHTPs_oclEuQ
104,104,353 N Shore Dr,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'CoatCheck': 'False', 'GoodForDancing': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HappyHour': 'True', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Smoking': 'no', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",xI7GN5nujGjlYF9lAMtC1A,"Nightlife, Pubs, Bars, Sports Bars, American (Traditional), Chicken Wings, Restaurants",Pittsburgh,0,2015-08-05,0,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}",104.0,0,1,40.4458199,-80.0108553,Tilted Kilt Pub & Eatery,North Side,15212,123,owvRxzELI9QUR-6B0JtSIQ,2.0,PA,"The food is horrible and the service worse. Not bad people, just not very capable.  Slow and 'Houdini-like'. The food itself is very average.....typically the TK chains have cute girls behind the bar...  This place is all dudes in skirts. Don't waste your money here",0,D3ndEv4orRZHTPs_oclEuQ
105,105,171 E Bridge St,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",ESzO3Av0b1_TzKOiqzbQYQ,"American (Traditional), Food, Restaurants, Breweries",Homestead,0,2016-12-12,0,"{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}",105.0,1,1,40.409571,-79.9151688,Rock Bottom Restaurant & Brewery,Homestead,15120,217,EliPa_-m2OGWbqLW2AZB4w,3.0,PA,"Two stars b/c Sara our server was uber-professional and spot-on. It started off with the dual hostesses pointing our 6 top group to a booth in front of the door on a freezing night but the table across the aisle had 6-8 coats hanging on the hooks for our booth and we couldn't get in. We asked for another table and were treated like idiots for even asking such a stupid question. After openly scoffing and scowling at us we got another table. Right next to a group of a dozen 7-8 year olds who had no adult supervision and ran around screaming and throwing shit around the room. We actually pulled our tables back from them to give them more running room. After all this crap the food came out and was  - meh.....
Our server was great to us and embarrassed for the restaurant itself...
Stay away from this place...there a ton of better places in the Waterfront",0,D3ndEv4orRZHTPs_oclEuQ
106,106,5027 Curry Rd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'CoatCheck': 'False', 'DogsAllowed': 'False', 'GoodForDancing': 'True', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HappyHour': 'False', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': True, 'no_music': False, 'karaoke': True, 'live': False, 'video': False, 'jukebox': True}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'Smoking': 'yes', 'WheelchairAccessible': 'False', 'WiFi': 'free'}",T-OuUSSzWgrMCv9TUX3epg,"Bars, Chicken Wings, Sports Bars, Nightlife, Restaurants, Pubs",Pittsburgh,0,2015-03-18,0,"{'Monday': '16:0-0:0', 'Tuesday': '16:0-0:0', 'Wednesday': '16:0-2:0', 'Thursday': '16:0-2:0', 'Friday': '16:0-2:0', 'Saturday': '16:0-2:0'}",106.0,1,1,40.3496432,-79.9957077,McCoy's Pub & Grille,,15236,4,gbqLHi5HXiHzVKoZzxKy6A,3.0,PA,"Good food, cold drinks at reasonable prices. BUT.... there's only 1 cook and 1 bartender. The bartender has to sling drinks and food to the entire place so service is extremely slooooowww.........",0,D3ndEv4orRZHTPs_oclEuQ
107,107,40 N 1st St,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'CoatCheck': 'False', 'GoodForDancing': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HappyHour': 'True', 'HasTV': 'False', 'Music': ""{'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Smoking': 'no', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",ALn_0f-Usn3n0a9WBcjhhg,"Cocktail Bars, Pizza, Bars, Restaurants, Nightlife, Lounges",Phoenix,1,2015-05-20,1,"{'Monday': '11:0-1:0', 'Tuesday': '11:0-1:0', 'Wednesday': '11:0-1:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-1:0', 'Saturday': '17:0-1:0', 'Sunday': '17:0-1:0'}",107.0,1,1,33.449228,-112.072853,Hanny's,,85004,771,s42QavC7N7ZaJdSgiaLB3Q,3.5,AZ,"Went to Hanny's at 9:00 p.m. and had drinks and a meal - with a party of seven.  We were seated immediately, but the place filled up and was busy by 9:30 p.m.  Service was slow, but in defense of our waiter, he appeared to be handling about half of the tables.  Food was excellent.  We ordered three pizzas: carne, prosciutto, and blanco.  I love meat, and assumed that the carne pizza would be my favorite.  It was great, but the prosciutto was better.  This pizza is every bit as good as Bianco's, if not better, and you can get in without being made to feel like the object of condescension.  Finally, they have a five dollar martini that was excellent.  (Don't forget to have the donuts for dessert.  They are good - but I think in the past they were better.)  My wife had the beet salad which was a little light on beets and heavy on arugula.  Otherwise, outstanding food, even the ""onion strings"" that we had as an appetizer.  (Oh, and the atmosphere is very cool, from the elevator shaft, to the lighting to the old signs.)",2,BjmYO90f7e7oiwyoffC82w
108,108,"101 N 1st Ave, Ste 150","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'DriveThru': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",QaRXXPfmcLmrPmLB2DKO3A,"Restaurants, Burgers, Food",Phoenix,1,2014-10-27,1,None,108.0,0,1,33.4494738995,-112.074914798,Burger Joint,,85003,20,efXwJ_Gnpges9Yt-NtLCRg,2.5,AZ,"I have been twice, each time for a chili dog to go.  It's an easy order, but the first time it took almost ten minutes, despite few customers, and the second time about half as long.  Both times an employee asked what I was waiting for, and only then did they find my order.  I was not the only person that waited, on each occasion, for an inordinate amount of time for an order.

The first time a manager felt bad about how long I had been standing there and ""comped"" me some fries, which I threw away because they were soggy and just gross.  The second time, despite ordering it to go, the chili dog came in a basket to eat ""in"".    

The chili dog had onions on it (nobody asked if I wanted onions) and the cashier was effectively hidden behind a stack of styrofoam cups. The chili dog was slightly better than a 7/11 product, but at almost triple the price and with a long wait.  Another customer had a gyro, which looked appetizing, but I am not sure I will be back to try it.    

I was hoping for someplace where I could grab something to bring back to the office but it doesn't appear that this is the place.  Huge space, with a small crowd (five or six employees or more, and approximately ten or fifteen guests).  Until they improve how fast the food gets out, the crowd will dwindle even more.",1,BjmYO90f7e7oiwyoffC82w
109,109,3243 N 3rd St,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': True}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",ElWzx5_fU8S2G45OnM-HpA,"Mexican, Breakfast & Brunch, Italian, American (New), Restaurants",Phoenix,0,2015-10-11,0,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '10:0-22:30', 'Sunday': '10:0-15:0'}",109.0,1,1,33.4854229481,-112.069190425,Ocotillo,,85012,728,2FZ9xE3lsdBo_MW9UGaa8w,4.0,AZ,"Need to come back to give it five stars!  Great service with attentive staff.  Sat outside with a few flies but not bad.  Inside looked great and outside was perfect for having grandkids with us.  All of our dishes were well received: hash, breakfast chimi, hamburger and baked cauliflower.  I don't like cauliflower much but this was delicious.  Baked with lemon and still crisp it's a must try.  Burger was good, fries better.  Pancakes weren't bad.  Toasted brioche was good but could use a second egg. Prices were acceptable with a bottomless mimosa for 18 bucks. We'll be back.",2,BjmYO90f7e7oiwyoffC82w
110,110,4750 N Central Ave,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True}"", 'Caters': 'True', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': True}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",NPiLy71qqXzb45k9eQOgCQ,"Cafes, American (New), Restaurants",Phoenix,1,2014-11-05,1,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '9:0-0:0', 'Sunday': '9:0-21:0'}",110.0,0,1,33.507228,-112.074762,Maizie's Cafe & Bistro,,85012,382,eglv75DQe8P2ws5n8B0-5g,4.0,AZ,"Mondays are best at Maizie's when they have their signature burger on sale.  The burger is a good size (half pound) for sharing and comes with lettuce, tomato and onion and your choice of cheese. Any other time get the inside out burger - a burger stuffed with blue cheese.  My favorite.  

And whenever you go, have the wingless buffalo dip. Good cheese with chunks of chicken and lots of spice served with chips and pita bread. It is required eating. 

Finally, Maizie's has beer and wine specials that go well with their menu.  There are a couple of tv's that always have games on and the service is usually pretty good.",1,BjmYO90f7e7oiwyoffC82w
