,level_0,address,attributes,business_id,categories,city,cool,date,funny,hours,index,is_open,label,latitude,longitude,name,neighborhood,postal_code,review_count,review_id,stars,state,text,useful,user_id
353,353,1909 E Ray Rd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",ecJri9ozyke4dOCWulZiRQ,"Japanese, Asian Fusion, Ramen, Tapas Bars, Restaurants",Chandler,0,2017-11-09,0,"{'Monday': '17:0-21:30', 'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:30'}",74.0,1,1,33.3200057,-111.8096616,Nishikawa Ramen,,85225,378,iQuVrziIhuLEDhdRIv4KUg,4.0,AZ,This place is really good. The staff is friendly and the prices are reasonable for the portion size. I eat here often and haven't had a bad experience yet.,0,2GScPm1KZLO_cgedme9S3g
354,354,"5221 S Power Rd, Ste 104","{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",6PwKC0dqP9uI85FEP86iPQ,"Japanese, Sushi Bars, Vietnamese, Restaurants, Asian Fusion",MESA,0,2011-03-28,0,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",75.0,0,1,33.3210685814,-111.685171832,Red Viet Cuisine - Sushi,,85212,167,16APj90kHure-seT99-2FA,3.5,AZ,"The average tasting sushi and friendly service was totally undone by the nearly hour long wait to get our food after ordering. The place isn't very big and was not busy when we place our order so the wait, in my opinion, was totally unjustified. 
Nice, clean and fairly priced...but way too slow.",0,2GScPm1KZLO_cgedme9S3g
355,355,309 Lancaster Ave,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",mPec-6ARme_8QAHd7tpJ8g,"Restaurants, Mediterranean, Lebanese, Vegetarian, Middle Eastern",Frazer,0,2013-03-02,0,"{'Tuesday': '11:0-20:30', 'Wednesday': '11:0-20:30', 'Thursday': '11:0-20:30', 'Friday': '11:0-20:30', 'Saturday': '12:0-20:30'}",76.0,1,1,40.0396338,-75.5488666,Cedars Cafe,,19355,85,SS43QfqyXztpQfogDvW5og,4.5,PA,"Cedars Cafe is fantastic!

I've been here a few times for lunch, and the service is great, and the food delicious. The falafel sandwich is perhaps my favorite! It's unfortunate that they charge for extra sauce (hot sauce especially). Otherwise a no-frills place to enjoy my lunch break away from the office.",0,4gxYdJuEZ9gLttblYseWrA
356,356,"100 E Camelback Rd, Ste 166","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",8AWnAA7aUk8OO5oLz8yvQQ,"Restaurants, Juice Bars & Smoothies, Coffee & Tea, Breakfast & Brunch, Food",Phoenix,0,2017-06-11,0,"{'Monday': '6:0-15:0', 'Tuesday': '6:0-15:0', 'Wednesday': '6:0-15:0', 'Thursday': '6:0-15:0', 'Friday': '6:0-15:0', 'Saturday': '6:0-15:0', 'Sunday': '6:0-15:0'}",77.0,1,1,33.5104639285,-112.071890995,Elly's Brunch & Cafe,,85012,213,40zwgvZe5LKT9zV1USU4AA,4.0,AZ,"After reading a description of this restaurant in the newspaper, I was very excited to take my mother, daughters, and sister for brunch. We were all very disappointed in both the food and the service. It took an hour to get our food.  My sister and I both ordered a medium rare cheeseburger that came out well done and dry. The burgers had no sauce, and were mediocre. My mother ordered pancakes, and they were rather dense and tasteless.  We agreed that none of us will be returning to this restaurant.",1,5ZkOBQ9pM4S8LwG47JQRCw
360,360,515 Broad St,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'OutdoorSeating': 'True', 'RestaurantsAttire': 'dressy', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsTableService': 'True'}",2Ezp_HYCIVE-h7hpBBvtxw,"Italian, Tapas Bars, Food, Wineries, Restaurants, Arts & Entertainment",Sewickley,0,2011-02-11,0,None,81.0,0,1,40.5405864,-80.1800721,The Naked Grape,Sewickley,15143,6,kpYADTRQ8LcvvagZdwk7cQ,4.5,PA,"I rarely give out 5 stars. It has to be incredible food and drinks or something so new and delicious that nothing else compares. With that being said, the Naked Grape was very good time, the place is intimate (maybe 10 tables total?), and also has a decent wine list for the Burgh.

The food was fresh and good, although portions were a tad on the small side, so we ended up sharing plates like a tapas bar and kept ordering until we were full. I would definitely go back for more. 

As others have mentioned, you can sit and eat at the bar, which is not a typical bar used to serve customers drinks before they are seated - it is definitely meant for dining and you can even reserve seats at the bar.

The owners, who were inspired to open the place after a few trips to Italy, were working that night and service was pleasant and attentive. It is a hidden gem and not your typical restaurant in the Burgh.",3,AlzerMK7z84E4KU6GjPzIQ
362,362,301 5th Ave,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': True, 'casual': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'Caters': 'True', 'CoatCheck': 'True', 'DogsAllowed': 'False', 'GoodForDancing': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HappyHour': 'False', 'HasTV': 'False', 'Music': ""{'dj': False, 'background_music': True, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'dressy', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '4', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'False', 'Smoking': 'no', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",L95ppCbcWAt4LUWrCiEvPg,"Wine Bars, Steakhouses, Restaurants, Seafood, American (Traditional), Nightlife, Bars",Pittsburgh,1,2007-10-02,0,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '16:0-23:0', 'Sunday': '16:0-21:0'}",83.0,1,1,40.4407195879,-80.0000391542,The Capital Grille,Downtown,15222,251,nyahh6-LJ1fiskNTwxcFsQ,4.0,PA,"Excellent dry-aged beef. You won' find a better one in town. And you will pay dearly for it.

Similar in atmosphere and menu to Morton's, the Capital Grille is located on the ground floor of the former Lazarus building at the corner of Wood & Fifth.

Expect dark paneled wood, a massively overpriced (300% and up) wine list, and oil paintings of Pittsburgh's forefathers (including Mr. Rogers).  The little things, like impeccable service by the bartenders, and umbrellas to your car on rainy nights by the valet staff, are refereshing. 

Regarding the food - appetizers were just ok. I'd give a big thumbs up to the any of the dry aged steaks (simple and delicious and the house speciality) and a thumbs down to the Filet Oscar (Filet Mignon topped with lump crabmeat and a bearnaise sauce).  Also, please do yourself a favor and order the truffle fries (if you like truffles) - these are to die for. Desserts are nothing special - I'd give a pass on the key lime pie. 

When I go back, it's straight to the dry aged steak and truffle fries for me.",4,AlzerMK7z84E4KU6GjPzIQ
364,364,732 Filbert St,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BYOB': 'False', 'BYOBCorkage': 'no', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': True}"", 'NoiseLevel': 'average', 'Open24Hours': 'False', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'False'}",v50-nvBCZNf7nCNbyUlQLw,"Breakfast & Brunch, Restaurants, Creperies, French",Pittsburgh,3,2007-10-02,2,"{'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}",85.0,0,1,40.4516361,-79.9333919,Crepes Parisiennes,Shadyside,15232,71,zJd6NFUk7ARsWApBUzXqVQ,4.0,PA,"Unless you've been here before, let me warn you about the ""unspoken house rules"": 

1. Order first (do not try and sit down).
2. Wait for your food while standing.
3. Find a seat (if one is available).

Under no circumstances should you sit down before placing an order. And if the place is full, don't try and sit down without food in your hands, unless you want to be made an example of.

My wife and I (who frequent restaurants several times a week) have never experienced anyone quite as rude as the woman behind the counter at this place.  We had never been here before and when we walked in, my wife sat down at a table and I went up to place our order.

Little did I know the house rules (see above) and after the people in front of me ordered, the obnoxious cashier pointed to our table and to another table (of newbies) and said to the person who just placed the order: ""you can either sit there or there"", with the tact of, say, General Patton. She never asked us to get up or explained the ""unwritten rules"" to us.  An ""excuse me, but you need to order first before you sit down"" would have sufficed.

So, my wife got up and we walked out of this place. The food could very well be good - but with waitstaff like this woman - there are plentty of other places around town with not-so crummy service that I'd prefer to spend my money.",11,AlzerMK7z84E4KU6GjPzIQ
372,372,"725 S Rural Rd, Ste 103","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': True}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",nChi_8Gygb6NUMa_kg_tlQ,"Szechuan, Cantonese, Asian Fusion, Restaurants, Chinese",Tempe,0,2016-06-24,0,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",93.0,1,1,33.422755,-111.9258646,Asian Fusion Cafe,,85281,104,A4kB6UC3H34PmtS-qegFyg,4.0,AZ,"My friend and I went here for lunch today. We got seated right away.. Took about 10 minutes for us to be greeted by our waiter. I ordered the curry beef stew and a honey dew slush. The curry had a good taste, but it had literally 2 pieces of meat and the rest was potatoes. We were done eating and we were waiting for the check... About 15-20 minutes.",0,60Z_adXWeE2rC2HDewnUVg
375,375,606 N 4th Ave,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True}"", 'Caters': 'False', 'CoatCheck': 'False', 'DogsAllowed': 'False', 'GoodForDancing': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': True}"", 'HappyHour': 'True', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Smoking': 'outdoor', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",vjaHGc25CcyNPZTbjDa7Ww,"Lounges, Restaurants, Nightlife, American (New), Bars",Phoenix,0,2017-05-22,0,"{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '10:0-0:0'}",96.0,1,1,33.4550356,-112.0792846,The Vig Fillmore,,85003,591,-o0vc9A8qzlBoDfXJPBcUA,4.0,AZ,"Wow, walked in on a slow Sunday night. Sat at the bar for 8 minutes, there was nobody sitting near me, was totally ignored by the bartender. Got up and left. They would have easily made $50 from me. Worst service ever! I'll never go back.",0,ZzXCuibVEA7J1Dp5x9XA1Q
381,381,"50 W Jefferson St, Ste 200","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': True, 'lot': False, 'valet': False}"", 'Caters': 'False', 'CoatCheck': 'False', 'DogsAllowed': 'False', 'GoodForDancing': 'True', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HappyHour': 'True', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': True, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'very_loud', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Smoking': 'no', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",EV1jAj7NFNmNIqOnwZ4Acw,"Arts & Entertainment, Nightlife, Bars, Restaurants, American (New), Venues & Event Spaces, Music Venues, Event Planning & Services",Phoenix,1,2013-03-19,1,"{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '15:0-2:0', 'Sunday': '15:0-0:0'}",102.0,1,1,33.4474188275,-112.074008644,Copper Blues Rock Pub & Kitchen - Phoenix,,85003,498,BkNMW98ocPXDnzm3SkpJtw,3.5,AZ,"This place was so much fun!  The band was absolutely amazing.  The ONLY reason they didn't get a 5th star, was because I asked the hostess a few days beforehand if there was dancing, and she said ""yes, the band is awesome and they move the tables out so people can dance.""  The band WAS definitely amazing, but everyone kind of just stood there and my wife wanted to dance on her bday.  Other than that.... awesome!",4,q3AiAe-AcpDrNsdZf8nCvQ
383,383,6525 W Happy Valley Rd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True'}",RsQdAT-eFwWpzy0t2SiReQ,"Restaurants, Italian",Phoenix,1,2012-12-26,0,"{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0'}",104.0,0,1,33.71104,-112.2000341,Fiorella's,,85310,35,-_JK9H545H8SZuOJZpdlmg,3.5,AZ,Really nice people.  The food is ok.  I thought it would be better.  Everyone's taste in Italian food is different though,0,q3AiAe-AcpDrNsdZf8nCvQ
387,387,"9940 W Happy Valley Pkwy, Ste 1080","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",m6rffQy85HUq82DjLq-YJg,"Italian, Bars, Restaurants, Wine Bars, Breakfast & Brunch, Nightlife, Comfort Food, American (Traditional), Polish",Peoria,1,2012-12-26,0,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '10:0-20:30'}",108.0,1,1,33.7108371,-112.2731342,Twisted Italian,,85383,260,1v5ecsrr-38Vzup5aR40kQ,4.0,AZ,Went to dinner here w my wife for her bday.  Nice decor.  Food was pretty good.  Calamari was great.  Waitress was a little slow in service.  Overall... I'd go again.,2,q3AiAe-AcpDrNsdZf8nCvQ
388,388,"15257 N Scottsdale Rd, Ste F-230",{'GoodForKids': 'True'},Y5CTA3S9TVkpr3Yvwaki-A,"Cinema, Arts & Entertainment, Nightlife, Bars, Restaurants",Scottsdale,0,2011-04-27,0,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}",109.0,1,1,33.624721,-111.923646,iPic Theaters,,85254,512,T0SV4Hbd7YqXJdvpjaDf6w,3.5,AZ,"Great place!  Tickets include popcorn, pillow and blanket with waiters.  Wow!",1,q3AiAe-AcpDrNsdZf8nCvQ
395,395,"4221 E Chandler Blvd, Ste 106","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",WWOCqk1Vh605xP-lcb9lhA,"Thai, Vegetarian, Restaurants, Asian Fusion",Phoenix,0,2013-01-31,0,"{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:0'}",116.0,1,1,33.3049017,-111.9924447,Thai Basil - Ahwatukee,,85048,130,sZsyHJQvluH2dck_0lqarw,3.5,AZ,Seafood lunch red curry plate.  Awesome. Tiny little place but clean and comfortable atmosphere.  As soon as I walked in I smelled good food!  They have free wifi and waitress was really nice!,2,q3AiAe-AcpDrNsdZf8nCvQ
398,398,"2 E Jefferson St, Ste 150","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': True, 'lot': True, 'valet': False}"", 'Caters': 'False', 'CoatCheck': 'False', 'GoodForDancing': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HappyHour': 'True', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': True, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Smoking': 'no', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",yNPh5SO-7wr8HPpVCDPbXQ,"Nightlife, Event Planning & Services, Gastropubs, Venues & Event Spaces, American (Traditional), Steakhouses, Bars, Seafood, Burgers, Restaurants, American (New)",Phoenix,0,2013-02-20,0,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '15:0-21:0'}",119.0,1,1,33.4473917315,-112.072831047,The Arrogant Butcher,,85004,1814,7J3swG3oMdGYuUCIgFsfRw,4.0,AZ,Great place and cool staff!  Cool atmosphere too.  Always good to know another great downtown spot!  Sit at the food bar!  The cooks are so awesome to talk to and you always have people taking care of you!  Crab legs are amazing too!!!,0,q3AiAe-AcpDrNsdZf8nCvQ
